player,mat,runs,ball,M,_4s,_6s,strike_rate
46538,567359,19,14,22,0,2,135.71
47666,567359,9,8,16,1,0,112.5
379143,567360,31,38,63,4,0,81.57
47270,567360,116,130,190,14,0,89.23
45705,567360,25,40,37,3,0,62.5
44828,567360,19,23,29,2,0,82.6
44410,567360,4,9,17,0,0,44.44
321777,567360,15,19,22,2,0,78.94
46393,567360,25,24,49,1,1,104.16
45949,567360,6,5,7,1,0,120.0
46942,567360,9,6,10,1,0,150.0
47492,567360,4,6,10,0,0,66.66
47270,567368,30,47,64,4,0,63.82
43906,567368,43,43,75,6,0,100.0
44936,567368,65,63,83,4,0,103.17
45705,567368,105,104,137,10,0,100.96
44828,567368,26,29,44,4,0,89.65
44410,567368,34,14,19,3,2,242.85
43906,567369,17,16,19,3,0,106.25
47270,567369,10,17,42,1,0,58.82
45705,567369,0,1,4,0,0,0.0
44936,567369,4,5,9,1,0,80.0
44828,567369,17,21,24,3,0,80.95
44410,567369,58,82,123,5,0,70.73
46393,567369,17,31,45,0,0,54.83
46750,567369,44,67,88,3,0,65.67
297583,567369,5,4,3,1,0,125.0
47492,567369,0,16,19,0,0,0.0
47270,567370,3,11,14,0,0,27.27
43906,567370,122,113,201,9,1,107.96
45705,567370,17,43,50,2,0,39.53
44936,567370,128,108,148,12,3,118.51
44828,567370,45,19,28,4,3,236.84
44410,567370,6,6,18,0,0,100.0
46393,567370,0,1,1,0,0,0.0
43906,567371,0,1,1,0,0,0.0
47270,567371,12,22,44,0,1,54.54
45705,567371,0,1,1,0,0,0.0
44936,567371,75,108,157,5,0,69.44
44410,567371,1,3,5,0,0,33.33
321777,567371,67,77,95,7,0,87.01
46393,567371,11,20,23,0,0,55.0
46750,567371,25,35,54,2,0,71.42
45949,567371,18,22,27,3,0,81.81
47492,567371,9,9,11,1,0,100.0
47666,567371,5,2,5,1,0,250.0
43906,567372,22,65,102,2,0,33.84
379143,567372,3,12,25,0,0,25.0
45705,567372,15,20,25,2,0,75.0
44936,567372,95,111,137,9,1,85.58
44410,567372,35,36,59,3,0,97.22
321777,567372,20,20,27,1,1,100.0
43906,602761,20,23,31,2,0,86.95
46934,602761,6,9,9,1,0,66.66
45705,602761,82,107,110,7,1,76.63
44932,602761,150,122,143,5,8,122.95
44828,602761,62,40,55,2,5,155.0
45705,635653,0,1,1,0,0,0.0
46934,635653,29,31,61,4,0,93.54
44932,635653,15,22,24,3,0,68.18
44936,635653,23,19,27,5,0,121.05
44828,635653,4,12,20,0,0,33.33
321777,635653,14,22,27,0,1,63.63
46750,635653,29,37,45,2,0,78.37
46393,635653,4,15,13,0,0,26.66
439952,635653,9,17,28,0,0,52.94
46538,635653,0,2,3,0,0,0.0
46942,635653,0,13,7,0,0,0.0
46934,635654,24,28,47,4,0,85.71
46750,635654,3,3,3,0,0,100.0
44932,635654,15,17,27,2,0,88.23
44936,635654,12,18,27,1,0,66.66
44828,635654,8,9,16,1,0,88.88
321777,635654,22,34,31,1,0,64.7
46393,635654,14,17,26,1,0,82.35
46934,635655,8,17,18,1,0,47.05
379143,635655,20,28,55,3,0,71.42
44932,635655,23,44,45,3,0,52.27
44936,635655,47,72,108,3,0,65.27
44828,635655,16,33,43,1,0,48.48
44410,635655,2,4,10,0,0,50.0
321777,635655,85,72,91,4,5,118.05
46750,635655,3,10,9,0,0,30.0
46393,635655,14,20,36,0,0,70.0
43906,635656,77,71,88,9,0,108.45
379143,635656,8,9,13,2,0,88.88
44932,635656,97,121,194,7,2,80.16
44936,635656,4,8,7,0,0,50.0
44828,635656,23,44,49,1,0,52.27
321777,635656,1,3,3,0,0,33.33
44410,635656,0,2,2,0,0,0.0
46750,635656,13,15,16,0,0,86.66
45949,635656,8,10,12,0,1,80.0
46538,635656,0,2,4,0,0,0.0
47666,635656,3,7,19,0,0,42.85
379143,635657,27,21,23,5,0,128.57
43906,635657,18,28,40,2,0,64.28
44932,635657,15,14,21,3,0,107.14
44828,635657,6,13,12,0,0,46.15
44936,635657,51,51,85,5,1,100.0
44410,635657,1,22,25,0,0,4.54
321777,635657,0,2,2,0,0,0.0
46393,635657,29,73,84,2,0,39.72
46538,635657,0,4,5,0,0,0.0
46942,635657,18,28,35,3,0,64.28
47666,635657,1,7,6,0,0,14.28
45705,649091,0,2,2,0,0,0.0
47270,649091,20,25,62,1,0,80.0
44932,649091,20,36,40,3,0,55.55
44828,649091,12,26,32,2,0,46.15
44936,649091,4,12,26,0,0,33.33
321777,649091,37,51,73,2,1,72.54
46393,649091,8,27,30,0,0,29.62
265564,649091,56,70,86,6,1,80.0
46538,649091,4,4,3,1,0,100.0
47666,649091,16,42,59,1,1,38.09
40618,649091,1,4,3,0,0,25.0
47270,649093,14,35,56,0,0,40.0
45705,649093,4,4,6,1,0,100.0
44932,649093,25,45,54,3,0,55.55
44936,649093,10,21,46,0,0,47.61
44828,649093,12,32,29,1,0,37.5
321777,649093,11,19,22,0,0,57.89
46393,649093,29,43,76,2,0,67.44
265564,649093,21,22,32,3,0,95.45
46538,649093,5,10,11,0,0,50.0
47666,649093,4,3,4,1,0,133.33
40618,649093,3,11,13,0,0,27.27
43906,649095,10,10,19,1,0,100.0
379143,649095,40,57,88,5,0,70.17
44828,649095,55,60,76,8,0,91.66
44932,649095,64,88,121,3,0,72.72
44936,649095,34,40,67,2,0,85.0
321777,649095,34,33,40,4,0,103.03
46393,649095,13,7,9,1,1,185.71
47492,649095,2,4,4,0,0,50.0
47666,649095,0,1,3,0,0,0.0
379143,649097,112,135,179,9,1,82.96
43906,649097,46,50,78,6,0,92.0
44828,649097,10,23,29,1,0,43.47
44936,649097,30,40,58,2,0,75.0
321777,649097,5,10,16,0,0,50.0
44932,649097,25,21,31,1,1,119.04
46393,649097,28,21,24,3,1,133.33
43906,649099,3,4,3,0,0,75.0
379143,649099,34,41,51,5,0,82.92
44828,649099,46,89,123,2,0,51.68
44932,649099,2,9,9,0,0,22.22
44936,649099,115,102,148,10,3,112.74
321777,649099,15,25,30,1,0,60.0
46393,649099,27,24,41,5,0,112.5
46750,649099,2,2,3,0,0,100.0
265564,649099,8,4,7,1,0,200.0
47270,685731,12,16,22,2,0,75.0
43906,685731,3,3,12,0,0,100.0
379143,685731,19,24,47,3,0,79.16
45789,685731,50,71,90,5,1,70.42
44936,685731,10,15,25,1,0,66.66
44932,685731,49,70,109,4,0,70.0
321777,685731,4,14,20,0,0,28.57
46945,685731,14,26,35,2,0,53.84
47492,685731,15,32,44,1,1,46.87
46538,685731,17,18,25,1,1,94.44
43906,685733,98,131,189,7,0,74.8
47270,685733,1,7,20,0,0,14.28
379143,685733,47,52,72,3,1,90.38
45789,685733,6,12,12,0,0,50.0
44936,685733,74,45,56,8,2,164.44
44932,685733,15,18,29,1,0,83.33
321777,685733,2,4,10,0,0,50.0
46393,685733,0,1,6,0,0,0.0
379143,685735,15,18,26,3,0,83.33
43906,685735,41,48,69,6,0,85.41
44752,685735,7,18,21,0,0,38.88
44932,685735,16,23,35,2,0,69.56
44936,685735,48,63,95,3,0,76.19
321777,685735,24,26,28,3,0,92.3
46393,685735,17,29,41,2,0,58.62
265564,685735,7,9,13,1,0,77.77
43906,648651,65,88,117,5,1,73.86
379143,648651,135,121,171,18,3,111.57
45789,648651,10,14,16,2,0,71.42
44936,648651,77,47,71,6,4,163.82
44932,648651,59,29,37,2,5,203.44
321777,648651,5,2,3,1,0,250.0
379143,648653,106,118,125,9,0,89.83
43906,648653,100,117,160,8,0,85.47
44936,648653,3,4,5,0,0,75.0
44932,648653,26,29,45,2,0,89.65
321777,648653,0,3,3,0,0,0.0
45789,648653,10,13,19,1,0,76.92
46393,648653,12,5,15,1,1,240.0
46945,648653,14,5,9,3,0,280.0
45813,66089,8,22,22,1,0,36.36
45224,66089,65,92,138,8,1,70.65
45789,66089,4,9,11,0,0,44.44
44070,66089,2,14,19,0,0,14.28
44485,66089,83,112,155,8,0,74.1
45821,66089,26,43,71,2,0,60.46
45813,66090,1,3,3,0,0,33.33
45224,66090,9,14,17,2,0,64.28
45789,66090,57,105,145,5,0,54.28
44070,66090,2,7,8,0,0,28.57
44485,66090,2,3,2,0,0,66.66
44111,66090,11,20,30,1,0,55.0
47255,66090,34,57,58,2,0,59.64
45821,66090,27,43,55,1,1,62.79
46774,66090,19,33,44,0,0,57.57
44091,66090,2,4,5,0,0,50.0
47541,66090,5,11,10,0,0,45.45
45813,66091,13,22,27,1,0,59.09
45224,66091,13,29,37,2,0,44.82
45789,66091,43,70,92,1,1,61.42
46973,66091,14,30,48,1,0,46.66
44485,66091,39,56,65,1,1,69.64
45821,66091,42,47,83,2,0,89.36
47255,66091,2,8,9,0,0,25.0
44111,66091,15,20,20,1,0,75.0
46774,66091,13,18,19,0,0,72.22
45224,66094,20,29,35,3,0,68.96
45828,66094,19,33,44,3,0,57.57
45789,66094,52,96,155,3,0,54.16
46208,66094,7,4,4,1,0,175.0
44485,66094,10,13,14,1,0,76.92
46973,66094,13,19,27,1,0,68.42
44111,66094,8,11,14,2,0,72.72
45821,66094,65,84,103,5,2,77.38
46774,66094,14,12,19,1,0,116.66
45224,66095,14,29,39,0,0,48.27
45828,66095,28,56,81,3,0,50.0
44111,66095,5,4,10,1,0,125.0
45789,66095,36,44,65,6,0,81.81
46208,66095,37,56,88,1,0,66.07
44485,66095,10,25,20,2,0,40.0
46973,66095,42,51,85,3,0,82.35
45821,66095,26,25,36,4,0,104.0
47255,66095,7,9,25,0,0,77.77
46774,66095,9,5,9,2,0,180.0
45224,66096,11,18,24,1,0,61.11
45828,66096,13,25,37,2,0,52.0
45789,66096,98,132,178,6,1,74.24
46208,66096,6,18,29,0,0,33.33
44485,66096,13,35,38,0,0,37.14
46973,66096,3,7,9,0,0,42.85
45821,66096,29,53,66,0,0,54.71
46774,66096,8,10,14,1,0,80.0
44111,66096,6,5,7,1,0,120.0
45224,66097,8,17,22,1,0,47.05
46208,66097,4,18,28,0,0,22.22
45789,66097,0,1,1,0,0,0.0
44485,66097,56,113,133,4,1,49.55
46973,66097,5,8,9,1,0,62.5
46774,66097,0,5,4,0,0,0.0
44111,66097,36,59,89,3,0,61.01
45821,66097,10,25,36,0,0,40.0
47255,66097,3,9,13,0,0,33.33
44960,66097,8,7,15,1,0,114.28
47900,66097,7,9,11,0,0,77.77
45813,64657,115,123,174,12,0,93.49
45224,64657,111,127,164,11,2,87.4
45789,64657,37,30,43,3,0,123.33
45821,64657,0,4,2,0,0,0.0
44485,64657,19,20,32,0,0,95.0
45813,64658,0,5,4,0,0,0.0
45224,64658,27,28,59,4,0,96.42
45789,64658,18,27,35,2,0,66.66
45821,64658,19,33,54,2,0,57.57
44485,64658,71,86,113,7,1,82.55
44091,64658,28,44,57,2,0,63.63
46774,64658,7,20,25,0,0,35.0
44111,64658,14,21,32,0,0,66.66
44486,64658,0,2,2,0,0,0.0
47255,64658,1,5,5,0,0,20.0
44960,64658,3,14,17,0,0,21.42
45813,64659,93,111,162,8,0,83.78
45224,64659,19,29,36,2,0,65.51
44091,64659,14,12,14,3,0,116.66
45789,64659,10,15,19,0,1,66.66
44485,64659,66,71,107,7,1,92.95
44070,64659,0,4,2,0,0,0.0
45821,64659,6,16,20,0,0,37.5
46774,64659,14,15,25,2,0,93.33
44111,64659,17,14,22,1,1,121.42
47255,64659,1,3,3,0,0,33.33
45813,64660,72,92,113,6,0,78.26
45224,64660,37,31,69,5,0,119.35
45789,64660,81,106,133,4,2,76.41
44485,64660,26,27,33,2,1,96.29
44091,64660,9,10,11,0,0,90.0
44070,64660,27,29,29,2,0,93.1
45821,64660,14,9,13,2,0,155.55
45813,64661,1,7,8,0,0,14.28
45224,64661,74,53,100,13,1,139.62
46208,64661,13,18,22,2,0,72.22
44486,64661,14,7,10,3,0,200.0
44485,64661,38,31,28,3,2,122.58
44111,64661,68,92,136,3,1,73.91
44070,64661,24,44,34,1,0,54.54
45821,64661,75,58,75,8,3,129.31
45813,65782,71,85,120,9,0,83.52
45224,65782,87,93,120,9,3,93.54
45813,65784,20,34,49,2,0,58.82
45224,65784,0,1,1,0,0,0.0
45789,65784,35,38,66,3,0,92.1
46208,65784,31,57,75,2,0,54.38
44485,65784,14,25,30,1,0,56.0
44111,65784,27,51,68,1,0,52.94
45821,65784,5,14,13,0,0,35.71
44091,65784,35,42,54,6,0,83.33
44960,65784,4,11,26,1,0,36.36
45813,65786,31,44,54,5,0,70.45
45224,65786,8,17,30,0,0,47.05
45821,65786,0,1,1,0,0,0.0
45789,65786,53,93,142,2,2,56.98
46208,65786,19,35,48,3,0,54.28
44485,65786,42,69,70,5,1,60.86
45813,65787,8,19,24,1,0,42.1
45224,65787,59,79,140,9,0,74.68
46208,65787,1,5,8,0,0,20.0
44111,65787,14,26,48,1,0,53.84
44070,65787,0,3,2,0,0,0.0
45821,65787,0,2,3,0,0,0.0
46774,65787,0,2,3,0,0,0.0
47255,65787,0,3,7,0,0,0.0
44486,65787,5,17,20,0,0,29.41
45419,65787,1,5,11,0,0,20.0
47903,65787,0,2,5,0,0,0.0
45224,65788,5,13,19,1,0,38.46
46208,65788,58,107,188,3,0,54.2
45789,65788,11,15,16,2,0,73.33
44485,65788,79,73,94,6,3,108.21
44486,65788,1,6,7,0,0,16.66
44111,65788,57,49,95,3,3,116.32
44091,65788,0,1,3,0,0,0.0
45821,65788,0,1,1,0,0,0.0
46774,65788,14,16,25,1,0,87.5
44960,65788,5,10,21,0,0,50.0
45419,65788,4,6,3,0,0,66.66
45813,64662,97,126,199,8,0,76.98
45224,64662,0,8,10,0,0,0.0
46208,64662,14,23,28,1,0,60.86
45789,64662,61,88,112,5,1,69.31
46973,64662,46,40,58,2,2,115.0
45821,64662,4,10,12,1,0,40.0
45813,64663,34,66,79,4,0,51.51
45224,64663,5,17,29,1,0,29.41
46208,64663,22,50,100,0,0,44.0
45789,64663,5,11,14,1,0,45.45
46973,64663,8,21,18,1,0,38.09
44416,64663,15,37,46,1,0,40.54
44111,64663,0,5,4,0,0,0.0
45821,64663,34,54,76,2,1,62.96
46774,64663,4,14,20,0,0,28.57
45419,64663,4,10,9,0,0,40.0
46592,64663,3,16,21,0,0,18.75
45813,64664,1,20,26,0,0,5.0
45396,64664,46,49,90,6,0,93.87
45224,64664,4,4,5,1,0,100.0
45789,64664,30,47,64,5,0,63.82
46973,64664,4,29,59,0,0,13.79
44091,64664,0,3,3,0,0,0.0
44111,64664,55,89,121,7,0,61.79
45821,64664,52,50,72,9,0,104.0
45813,66258,59,84,129,2,0,70.23
45396,66258,81,114,141,6,3,71.05
45789,66258,11,30,31,0,0,36.66
44489,66258,14,18,37,1,0,77.77
46973,66258,0,1,3,0,0,0.0
45821,66258,20,22,37,1,0,90.9
44111,66258,2,5,4,0,0,40.0
46774,66258,5,9,13,0,0,55.55
44091,66258,1,3,9,0,0,33.33
45419,66258,3,4,5,0,0,75.0
45813,66259,52,77,120,5,0,67.53
45396,66259,27,35,59,4,0,77.14
45789,66259,83,111,150,4,1,74.77
44489,66259,38,40,50,2,1,95.0
46973,66259,13,22,27,0,0,59.09
45821,66259,14,11,18,1,0,127.27
44111,66259,2,6,8,0,0,33.33
45813,66261,3,12,13,0,0,25.0
45821,66261,0,1,5,0,0,0.0
45396,66261,32,34,61,5,0,94.11
45789,66261,83,148,188,4,3,56.08
44489,66261,8,10,17,1,0,80.0
46973,66261,5,10,14,0,0,50.0
44111,66261,8,23,21,0,0,34.78
46774,66261,0,3,2,0,0,0.0
44091,66261,19,46,56,1,0,41.3
45419,66261,0,3,7,0,0,0.0
46592,66261,1,10,11,0,0,10.0
45813,66262,46,62,71,8,0,74.19
45396,66262,15,14,21,3,0,107.14
45789,66262,27,66,88,1,1,40.9
44489,66262,35,65,68,4,0,53.84
46973,66262,12,21,29,1,0,57.14
45813,66263,76,94,151,6,0,80.85
45396,66263,35,52,85,1,0,67.3
45789,66263,7,15,11,0,0,46.66
46208,66263,10,19,23,0,0,52.63
44091,66263,11,8,9,1,0,137.5
46973,66263,43,43,66,3,0,100.0
44111,66263,1,4,9,0,0,25.0
45821,66263,39,43,52,1,1,90.69
46774,66263,22,20,21,3,0,110.0
43919,66263,2,2,7,0,0,100.0
47541,66263,0,3,2,0,0,0.0
45813,64665,43,69,90,3,0,62.31
45396,64665,11,26,49,2,0,42.3
45789,64665,42,66,105,3,0,63.63
44489,64665,29,43,55,2,0,67.44
46973,64665,16,16,21,1,0,100.0
45821,64665,25,36,61,0,0,69.44
46208,64665,22,19,25,3,0,115.78
44111,64665,6,17,17,0,0,35.29
46774,64665,4,7,4,0,0,57.14
45396,64666,37,59,77,4,0,62.71
45813,64666,22,40,52,2,0,55.0
45789,64666,22,39,53,1,0,56.41
44489,64666,0,3,8,0,0,0.0
46973,64666,54,53,85,4,1,101.88
44111,64666,51,63,89,3,0,80.95
45821,64666,12,21,44,0,0,57.14
46774,64666,4,10,13,0,0,40.0
44091,64666,8,7,14,0,0,114.28
47539,64666,6,7,11,0,0,85.71
45396,64667,1,18,22,0,0,5.55
45813,64667,9,18,30,1,0,50.0
45789,64667,3,3,2,0,0,100.0
44489,64667,0,4,3,0,0,0.0
46208,64667,45,93,128,3,0,48.38
45821,64667,49,74,116,2,0,66.21
44708,64667,21,32,40,2,0,65.62
46774,64667,34,41,64,2,0,82.92
44091,64667,28,22,31,0,2,127.27
45813,66238,54,80,112,4,0,67.5
45396,66238,26,44,65,3,1,59.09
45789,66238,5,23,32,0,0,21.73
44489,66238,12,34,53,1,0,35.29
45821,66238,12,14,31,2,0,85.71
46208,66238,41,58,92,3,0,70.68
46780,66238,24,41,65,0,0,58.53
46774,66238,0,2,3,0,0,0.0
44091,66238,1,2,3,0,0,50.0
47539,66238,1,2,2,0,0,50.0
46592,66238,1,4,7,0,0,25.0
45813,66239,75,103,138,10,0,72.81
45396,66239,46,51,80,8,0,90.19
45789,66239,22,30,33,5,0,73.33
44489,66239,8,24,23,1,0,33.33
45813,66240,62,77,105,5,0,80.51
45396,66240,5,9,9,1,0,55.55
45789,66240,1,15,32,0,0,6.66
44091,66240,54,48,73,6,1,112.5
45821,66240,12,16,20,1,1,75.0
44489,66240,31,23,44,3,0,134.78
46208,66240,3,7,9,0,0,42.85
44708,66240,17,17,23,2,0,100.0
46774,66240,2,1,3,0,0,200.0
45396,66176,1,11,15,0,0,9.09
45813,66176,32,34,47,7,0,94.11
45789,66176,78,110,144,10,0,70.9
44708,66176,65,86,111,9,2,75.58
45813,66178,12,13,19,2,0,92.3
45396,66178,1,4,10,0,0,25.0
45789,66178,15,18,29,3,0,83.33
44708,66178,5,6,4,1,0,83.33
46973,66178,32,55,73,2,1,58.18
44111,66178,60,77,98,9,0,77.92
45821,66178,29,37,67,2,0,78.37
46774,66178,4,10,17,0,0,40.0
44091,66178,10,16,24,0,0,62.5
47539,66178,13,13,13,2,0,100.0
44716,66178,1,1,1,0,0,100.0
45813,64672,57,93,105,3,0,61.29
44708,64672,9,22,22,2,0,40.9
44091,64672,64,83,97,6,1,77.1
45789,64672,39,52,56,7,0,75.0
44489,64672,0,14,17,0,0,0.0
46973,64672,17,17,20,3,0,100.0
44489,64674,22,28,33,2,1,78.57
45813,64674,94,113,133,8,0,83.18
44091,64674,129,114,161,13,1,113.15
45789,64674,45,38,47,2,2,118.42
45821,64674,17,11,17,2,0,154.54
44489,64676,17,22,23,3,0,77.27
45813,64676,101,107,144,10,0,94.39
45789,64676,93,111,112,7,2,83.78
46973,64676,25,23,30,2,0,108.69
45821,64676,9,9,16,0,0,100.0
44091,64676,20,11,19,1,1,181.81
44111,64676,18,11,13,2,1,163.63
45813,64678,3,5,5,0,0,60.0
44489,64678,7,8,7,0,1,87.5
45789,64678,50,81,136,4,0,61.72
44091,64678,29,51,80,4,0,56.86
46973,64678,19,21,22,1,0,90.47
45821,64678,41,18,31,3,3,227.77
44489,64679,10,15,13,2,0,66.66
45813,64679,25,43,58,1,0,58.13
45789,64679,0,1,1,0,0,0.0
44091,64679,8,13,14,1,0,61.53
46973,64679,69,80,99,5,1,86.25
44111,64679,46,66,75,2,0,69.69
45821,64679,59,42,65,2,4,140.47
46774,64679,8,17,18,0,0,47.05
43909,64679,16,26,42,2,0,61.53
45813,64685,58,70,117,6,0,82.85
45396,64685,18,24,37,3,0,75.0
44091,64685,6,10,8,1,0,60.0
45789,64685,0,4,4,0,0,0.0
44708,64685,19,24,29,2,0,79.16
46973,64685,61,80,123,3,0,76.25
44111,64685,9,19,20,0,0,47.36
45821,64685,39,54,67,4,0,72.22
45813,64686,6,13,29,0,0,46.15
45396,64686,0,1,1,0,0,0.0
45789,64686,35,48,67,4,1,72.91
46208,64686,120,135,183,13,1,88.88
46973,64686,50,51,67,3,1,98.03
44111,64686,55,48,53,5,1,114.58
45821,64686,6,6,13,1,0,100.0
44091,64686,7,4,9,1,0,175.0
44708,64690,65,100,121,5,0,65.0
45224,64690,1,2,9,0,0,50.0
45789,64690,100,139,202,3,1,71.94
46973,64690,75,59,89,5,0,127.11
44708,64691,77,86,102,12,1,89.53
45224,64691,13,21,45,1,0,61.9
44091,64691,32,38,65,2,0,84.21
45789,64691,82,79,106,0,4,103.79
46973,64691,53,52,52,5,0,101.92
45821,64691,2,2,2,0,0,100.0
46208,64691,18,21,34,0,0,85.71
44111,64691,5,3,5,1,0,166.66
46774,64691,1,1,3,0,0,100.0
44708,64692,28,42,46,5,0,66.66
45224,64692,79,112,163,7,1,70.53
44091,64692,40,31,40,5,0,129.03
45789,64692,31,48,55,1,1,64.58
46208,64692,0,5,5,0,0,0.0
46973,64692,11,14,22,0,0,78.57
44111,64692,8,7,9,1,0,114.28
44708,64693,18,41,58,2,0,43.9
45224,64693,3,8,12,0,0,37.5
45789,64693,18,14,27,4,0,128.57
44091,64693,46,50,90,4,0,92.0
46208,64693,47,74,127,4,0,63.51
46973,64693,23,27,37,1,0,85.18
44111,64693,7,7,9,1,0,100.0
45797,64693,0,2,2,0,0,0.0
46774,64693,21,15,27,0,3,140.0
47539,64693,1,7,4,0,0,14.28
44716,64693,1,9,17,0,0,11.11
45813,64715,38,63,90,5,0,60.31
45224,64715,8,7,12,2,0,114.28
45789,64715,23,39,67,3,0,58.97
46973,64715,36,53,66,1,0,67.92
46208,64715,21,26,33,1,0,80.76
44111,64715,14,27,35,1,0,51.85
45821,64715,0,1,1,0,0,0.0
46774,64715,26,37,51,3,0,70.27
46681,64715,11,12,14,1,0,91.66
47539,64715,3,17,11,0,0,17.64
44716,64715,3,6,14,0,0,50.0
45224,64716,104,141,154,8,3,73.75
45813,64716,5,8,15,1,0,62.5
45789,64716,78,112,164,5,2,69.64
46973,64716,21,23,25,2,0,91.3
45813,64717,50,65,99,7,0,76.92
45224,64717,46,48,65,4,2,95.83
45789,64717,107,108,126,4,2,99.07
46973,64717,47,51,58,5,0,92.15
45821,64717,25,29,37,0,1,86.2
46774,64717,1,1,3,0,0,100.0
45224,64718,27,30,46,5,0,90.0
45813,64718,72,104,132,7,0,69.23
44708,64718,62,109,122,5,0,56.88
46973,64718,30,38,36,2,1,78.94
45813,64719,18,31,49,3,0,58.06
45224,64719,107,132,138,12,3,81.06
45789,64719,18,34,41,1,0,52.94
44708,64719,42,47,62,5,0,89.36
46973,64719,10,8,14,1,0,125.0
44708,64720,7,37,52,1,0,18.91
45224,64720,1,4,8,0,0,25.0
46208,64720,73,117,160,8,0,62.39
45797,64720,46,70,84,3,1,65.71
45789,64720,3,8,10,0,0,37.5
46973,64720,25,28,58,2,0,89.28
46774,64720,5,6,4,0,0,83.33
44111,64720,3,12,13,0,0,25.0
47539,64720,2,7,6,0,0,28.57
43919,64720,6,8,8,0,0,75.0
46569,64720,3,3,5,0,0,100.0
45224,64721,1,12,11,0,0,8.33
45813,64721,6,14,25,1,0,42.85
46208,64721,13,24,46,2,0,54.16
46681,64721,2,3,7,0,0,66.66
45789,64721,69,147,151,3,0,46.93
46973,64721,16,34,60,1,0,47.05
44111,64721,25,48,52,1,0,52.08
45797,64721,12,14,21,0,0,85.71
46774,64721,7,7,7,0,0,100.0
45813,64725,66,59,86,9,0,111.86
45224,64725,125,112,151,15,2,111.6
45789,64725,83,86,116,3,2,96.51
46973,64725,54,41,64,4,1,131.7
45821,64725,10,9,12,1,0,111.11
45813,64726,10,14,18,0,0,71.42
45224,64726,69,77,105,9,1,89.61
45789,64726,26,40,49,3,0,65.0
46208,64726,40,64,86,0,0,62.5
46973,64726,56,45,66,7,1,124.44
45821,64726,34,36,47,2,1,94.44
46774,64726,15,20,22,1,1,75.0
44111,64726,4,4,10,0,0,100.0
44708,64727,22,36,56,2,0,61.11
45224,64727,39,31,40,9,0,125.8
45797,64727,1,13,11,0,0,7.69
46208,64727,69,86,110,10,0,80.23
46681,64727,32,57,72,2,1,56.14
44111,64727,15,22,35,0,0,68.18
45813,66098,133,155,205,13,0,85.8
45224,66098,48,45,75,10,0,106.66
45789,66098,39,56,73,3,0,69.64
46973,66098,20,19,24,3,0,105.26
45821,66098,17,12,22,0,2,141.66
46208,66098,8,8,7,1,0,100.0
45813,66099,17,18,17,4,0,94.44
45224,66099,20,27,43,2,1,74.07
45789,66099,54,80,100,6,0,67.5
46208,66099,49,72,91,7,0,68.05
46973,66099,6,12,16,0,0,50.0
45813,66100,12,29,35,2,0,41.37
45224,66100,1,3,7,0,0,33.33
45789,66100,29,35,75,4,0,82.85
46208,66100,21,25,23,2,1,84.0
46973,66100,8,4,8,1,0,200.0
46774,66100,15,29,39,2,0,51.72
44091,66100,9,19,17,0,0,47.36
45821,66100,44,70,107,3,0,62.85
44111,66100,38,56,82,3,0,67.85
46592,66100,1,6,10,0,0,16.66
46569,66100,0,5,6,0,0,0.0
44708,66102,74,118,153,9,0,62.71
45224,66102,70,60,79,14,0,116.66
45821,66102,75,74,74,11,2,101.35
44708,66104,81,111,148,5,0,72.97
45224,66104,47,41,39,7,1,114.63
44091,66104,18,15,25,1,0,120.0
45789,66104,49,67,73,5,0,73.13
46973,66104,40,37,53,3,0,108.1
45821,66104,38,33,44,4,0,115.15
45813,66105,124,130,163,12,2,95.38
45224,66105,16,21,34,2,0,76.19
46208,66105,131,121,169,8,3,108.26
46774,66105,19,12,13,1,1,158.33
44111,66105,51,20,23,2,4,255.0
45813,66107,87,108,131,9,1,80.55
45224,66107,21,41,71,1,0,51.21
45789,66107,39,63,90,5,0,61.9
46208,66107,14,30,44,2,0,46.66
46973,66107,6,10,8,1,0,60.0
46774,66107,0,4,2,0,0,0.0
45224,65616,38,51,82,8,0,74.5
45813,65616,22,26,42,4,0,84.61
45789,65616,6,22,28,1,0,27.27
46208,65616,34,59,85,4,1,57.62
46973,65616,43,101,138,0,0,42.57
45821,65616,18,17,30,1,1,105.88
44111,65616,11,15,19,1,0,73.33
46774,65616,5,4,12,1,0,125.0
45224,65617,36,46,63,5,0,78.26
45813,65617,97,118,163,7,0,82.2
44708,65617,37,55,66,3,0,67.27
46973,65617,13,14,15,2,0,92.85
46208,65617,22,27,32,3,0,81.48
45821,65617,5,11,19,0,0,45.45
44111,65617,30,19,24,2,2,157.89
46774,65617,0,1,1,0,0,0.0
45797,65617,10,12,18,0,0,83.33
45224,65619,0,1,1,0,0,0.0
45813,65619,43,63,88,5,0,68.25
45789,65619,65,68,90,7,1,95.58
46973,65619,44,54,66,2,0,81.48
44708,65619,7,14,14,0,0,50.0
44111,65619,51,57,75,4,0,89.47
46774,65619,15,16,16,0,1,93.75
45797,65619,1,4,4,0,0,25.0
46681,65619,4,9,14,0,0,44.44
44960,65619,0,1,1,0,0,0.0
46592,65619,2,5,6,0,0,40.0
45224,65620,18,22,28,1,0,81.81
45813,65620,22,40,51,2,0,55.0
45789,65620,37,55,80,2,1,67.27
46208,65620,68,85,105,5,1,80.0
46973,65620,2,9,12,0,0,22.22
