player,mat,overs,M,runs,wicket,econ,_0s,_4s,_6s,wide,no_ball
44485,64660,6.0,0,33,0,-99.0,-99,-99,-99,0,0
44091,64660,10.0,0,43,1,-99.0,-99,-99,-99,0,0
47255,64660,9.0,0,48,1,-99.0,-99,-99,-99,0,0
47900,64661,-99.0,0,11,1,-99.0,-99,-99,-99,6,0
44486,64661,10.0,1,69,1,-99.0,-99,-99,-99,1,2
46208,64661,-99.0,0,0,0,-99.0,-99,-99,-99,0,0
44960,64661,8.0,0,50,2,-99.0,-99,-99,-99,1,1
44485,64661,-99.0,0,62,0,-99.0,-99,-99,-99,1,0
45821,64661,9.0,0,59,3,-99.0,-99,-99,-99,0,2
47255,64661,10.0,0,47,0,-99.0,-99,-99,-99,1,0
46774,65782,8.0,0,35,1,-99.0,-99,-99,-99,1,0
45789,65782,10.0,1,43,2,-99.0,-99,-99,-99,2,0
46592,65782,10.0,2,36,3,-99.0,-99,-99,-99,3,0
44960,65782,10.0,3,17,3,-99.0,-99,-99,-99,0,0
45821,65782,4.0,0,21,0,-99.0,-99,-99,-99,0,0
44091,65782,-99.0,0,9,1,-99.0,-99,-99,-99,0,0
45419,65784,10.0,1,21,0,-99.0,-99,-99,-99,1,1
45789,65784,3.0,1,3,0,-99.0,-99,-99,-99,2,0
44960,65784,10.0,1,43,2,-99.0,-99,-99,-99,2,0
46592,65784,9.0,1,38,1,-99.0,-99,-99,-99,0,0
44485,65784,4.0,0,24,0,-99.0,-99,-99,-99,0,0
45821,65784,10.0,0,47,5,-99.0,-99,-99,-99,1,0
44091,65784,4.0,0,13,0,-99.0,-99,-99,-99,0,0
45419,65786,10.0,2,31,4,-99.0,-99,-99,-99,0,0
45789,65786,10.0,2,30,0,-99.0,-99,-99,-99,2,0
46592,65786,-99.0,1,25,1,-99.0,-99,-99,-99,0,0
44960,65786,8.0,1,28,1,-99.0,-99,-99,-99,0,0
45821,65786,10.0,1,35,2,-99.0,-99,-99,-99,2,0
44091,65786,2.0,0,10,0,-99.0,-99,-99,-99,0,0
46774,65787,-99.0,2,28,1,-99.0,-99,-99,-99,0,0
47903,65787,10.0,2,39,2,-99.0,-99,-99,-99,1,0
45419,65787,10.0,1,35,2,-99.0,-99,-99,-99,1,0
45821,65787,10.0,0,27,2,-99.0,-99,-99,-99,0,0
44486,65787,7.0,0,22,1,-99.0,-99,-99,-99,3,1
47255,65787,3.0,0,14,0,-99.0,-99,-99,-99,2,0
46774,65788,10.0,1,54,1,-99.0,-99,-99,-99,0,3
45419,65788,9.0,0,52,0,-99.0,-99,-99,-99,3,0
45789,65788,10.0,0,57,2,-99.0,-99,-99,-99,1,1
44960,65788,3.0,0,21,0,-99.0,-99,-99,-99,0,0
45821,65788,10.0,1,27,2,-99.0,-99,-99,-99,3,0
44486,65788,5.0,0,20,1,-99.0,-99,-99,-99,2,0
44485,65788,3.0,0,22,0,-99.0,-99,-99,-99,0,0
46774,64662,10.0,3,43,1,-99.0,-99,-99,-99,0,0
45789,64662,10.0,0,53,1,-99.0,-99,-99,-99,4,0
45419,64662,10.0,0,58,1,-99.0,-99,-99,-99,0,1
46592,64662,10.0,0,56,4,-99.0,-99,-99,-99,0,0
45821,64662,10.0,2,27,0,-99.0,-99,-99,-99,1,0
46774,64663,6.0,1,31,0,-99.0,-99,-99,-99,0,0
45789,64663,6.0,1,40,3,-99.0,-99,-99,-99,2,1
45419,64663,-99.0,1,42,1,-99.0,-99,-99,-99,0,0
46592,64663,6.0,0,27,1,-99.0,-99,-99,-99,0,0
46774,64664,-99.0,1,37,4,-99.0,-99,-99,-99,2,1
45419,64664,10.0,0,37,2,-99.0,-99,-99,-99,3,0
45789,64664,7.0,1,38,2,-99.0,-99,-99,-99,2,2
46592,64664,10.0,2,30,0,-99.0,-99,-99,-99,0,0
45821,64664,10.0,1,45,2,-99.0,-99,-99,-99,0,0
45396,64664,3.0,0,12,0,-99.0,-99,-99,-99,1,0
46774,66258,10.0,1,34,0,-99.0,-99,-99,-99,0,1
45419,66258,5.0,0,47,1,-99.0,-99,-99,-99,6,4
45789,66258,10.0,0,42,3,-99.0,-99,-99,-99,8,2
45821,66258,10.0,0,45,0,-99.0,-99,-99,-99,3,0
46592,66258,8.0,0,42,1,-99.0,-99,-99,-99,5,0
44091,66258,7.0,0,34,0,-99.0,-99,-99,-99,0,0
46774,66259,9.0,1,35,1,-99.0,-99,-99,-99,0,2
45789,66259,8.0,0,47,0,-99.0,-99,-99,-99,1,1
45419,66259,7.0,0,45,0,-99.0,-99,-99,-99,3,0
46592,66259,6.0,0,30,1,-99.0,-99,-99,-99,0,0
45821,66259,10.0,0,37,3,-99.0,-99,-99,-99,1,0
44091,66259,10.0,1,25,4,-99.0,-99,-99,-99,0,0
46774,66261,6.0,0,22,1,-99.0,-99,-99,-99,1,0
45419,66261,2.0,0,26,0,-99.0,-99,-99,-99,3,0
46592,66261,5.0,0,35,0,-99.0,-99,-99,-99,2,0
45396,66261,3.0,0,11,0,-99.0,-99,-99,-99,2,1
44091,66261,-99.0,0,39,1,-99.0,-99,-99,-99,0,0
45821,66261,4.0,0,18,0,-99.0,-99,-99,-99,0,0
44489,66261,1.0,0,4,0,-99.0,-99,-99,-99,0,0
46774,66262,8.0,0,23,2,-99.0,-99,-99,-99,0,3
47541,66262,8.0,1,20,4,-99.0,-99,-99,-99,1,0
45789,66262,7.0,2,18,1,-99.0,-99,-99,-99,0,1
45821,66262,5.0,1,26,0,-99.0,-99,-99,-99,3,0
44091,66262,7.0,1,24,0,-99.0,-99,-99,-99,1,0
45396,66262,2.0,0,12,0,-99.0,-99,-99,-99,1,2
43919,66262,-99.0,2,24,2,-99.0,-99,-99,-99,0,0
46774,66263,9.0,0,54,2,-99.0,-99,-99,-99,2,2
47541,66263,4.0,0,38,0,-99.0,-99,-99,-99,0,2
43919,66263,10.0,1,29,1,-99.0,-99,-99,-99,1,0
45789,66263,10.0,1,64,1,-99.0,-99,-99,-99,2,3
44091,66263,10.0,0,56,1,-99.0,-99,-99,-99,2,0
45821,66263,7.0,0,43,1,-99.0,-99,-99,-99,0,0
46774,64665,10.0,0,46,1,-99.0,-99,-99,-99,0,0
47539,64665,10.0,1,54,2,-99.0,-99,-99,-99,0,3
45789,64665,10.0,0,74,1,-99.0,-99,-99,-99,2,0
45419,64665,6.0,0,45,0,-99.0,-99,-99,-99,1,0
45821,64665,8.0,0,43,0,-99.0,-99,-99,-99,0,1
45396,64665,6.0,0,29,0,-99.0,-99,-99,-99,0,1
46774,64666,10.0,0,51,0,-99.0,-99,-99,-99,1,0
47539,64666,10.0,1,37,1,-99.0,-99,-99,-99,1,2
47541,64666,3.0,0,24,0,-99.0,-99,-99,-99,1,0
45789,64666,4.0,1,21,1,-99.0,-99,-99,-99,0,0
45821,64666,10.0,0,41,2,-99.0,-99,-99,-99,1,1
44091,64666,10.0,1,33,2,-99.0,-99,-99,-99,0,0
45396,64666,3.0,0,8,2,-99.0,-99,-99,-99,0,0
46774,64667,8.0,0,36,2,-99.0,-99,-99,-99,0,0
47539,64667,10.0,2,36,1,-99.0,-99,-99,-99,0,1
45789,64667,8.0,0,37,1,-99.0,-99,-99,-99,0,0
46592,64667,6.0,0,19,1,-99.0,-99,-99,-99,0,0
45821,64667,5.0,0,27,1,-99.0,-99,-99,-99,0,2
44091,64667,10.0,0,29,2,-99.0,-99,-99,-99,0,0
45396,64667,1.0,0,5,0,-99.0,-99,-99,-99,1,0
46774,66238,9.0,0,32,1,-99.0,-99,-99,-99,4,0
47539,66238,9.0,0,53,1,-99.0,-99,-99,-99,2,2
45789,66238,6.0,0,19,2,-99.0,-99,-99,-99,2,2
46592,66238,6.0,0,27,0,-99.0,-99,-99,-99,0,0
44091,66238,10.0,0,37,2,-99.0,-99,-99,-99,3,0
45821,66238,8.0,0,44,0,-99.0,-99,-99,-99,3,3
45396,66238,2.0,0,9,0,-99.0,-99,-99,-99,0,0
46774,66239,9.0,1,24,3,-99.0,-99,-99,-99,1,0
47539,66239,10.0,1,36,1,-99.0,-99,-99,-99,1,0
45789,66239,5.0,1,15,2,-99.0,-99,-99,-99,2,1
45821,66239,9.0,1,23,1,-99.0,-99,-99,-99,1,0
44091,66239,10.0,0,33,0,-99.0,-99,-99,-99,1,0
45396,66239,-99.0,0,14,2,-99.0,-99,-99,-99,0,2
46774,66240,-99.0,0,26,2,-99.0,-99,-99,-99,0,0
47539,66240,6.0,1,20,2,-99.0,-99,-99,-99,0,0
45789,66240,4.0,1,9,0,-99.0,-99,-99,-99,0,0
45821,66240,7.0,0,35,2,-99.0,-99,-99,-99,0,1
44091,66240,4.0,0,24,1,-99.0,-99,-99,-99,0,0
45396,66240,1.0,0,6,1,-99.0,-99,-99,-99,0,0
46774,66176,-99.0,2,27,3,-99.0,-99,-99,-99,1,0
47539,66176,9.0,2,45,0,-99.0,-99,-99,-99,2,1
44716,66176,8.0,1,25,2,-99.0,-99,-99,-99,1,0
45789,66176,8.0,0,26,2,-99.0,-99,-99,-99,1,1
44091,66176,5.0,0,24,1,-99.0,-99,-99,-99,0,0
45821,66176,5.0,0,33,0,-99.0,-99,-99,-99,0,1
46774,66178,10.0,1,43,0,-99.0,-99,-99,-99,1,0
47539,66178,9.0,0,62,0,-99.0,-99,-99,-99,0,0
44716,66178,10.0,1,34,2,-99.0,-99,-99,-99,1,0
45789,66178,10.0,0,71,2,-99.0,-99,-99,-99,1,0
45821,66178,6.0,0,29,1,-99.0,-99,-99,-99,0,2
44091,66178,2.0,0,26,0,-99.0,-99,-99,-99,0,0
45396,66178,3.0,0,23,0,-99.0,-99,-99,-99,2,1
46774,64672,10.0,1,32,2,-99.0,-99,-99,-99,1,0
47539,64672,10.0,5,16,1,-99.0,-99,-99,-99,1,0
45789,64672,7.0,1,34,2,-99.0,-99,-99,-99,2,0
44716,64672,10.0,1,51,2,-99.0,-99,-99,-99,5,0
45821,64672,8.0,0,32,1,-99.0,-99,-99,-99,2,2
44091,64672,5.0,1,18,0,-99.0,-99,-99,-99,2,0
46774,64674,-99.0,1,37,3,-99.0,-99,-99,-99,0,0
47539,64674,6.0,1,45,3,-99.0,-99,-99,-99,0,1
44716,64674,7.0,1,27,2,-99.0,-99,-99,-99,0,0
45789,64674,7.0,0,39,0,-99.0,-99,-99,-99,1,0
45821,64674,5.0,0,29,0,-99.0,-99,-99,-99,0,0
44091,64674,1.0,0,2,1,-99.0,-99,-99,-99,0,0
46774,64676,10.0,0,40,1,-99.0,-99,-99,-99,1,0
47539,64676,9.0,0,60,1,-99.0,-99,-99,-99,0,0
44716,64676,5.0,0,46,0,-99.0,-99,-99,-99,0,0
45789,64676,8.0,0,46,2,-99.0,-99,-99,-99,1,0
44091,64676,10.0,0,42,1,-99.0,-99,-99,-99,0,0
45821,64676,8.0,0,49,0,-99.0,-99,-99,-99,0,1
46774,64678,6.0,2,22,1,-99.0,-99,-99,-99,0,0
44716,64678,6.0,3,11,1,-99.0,-99,-99,-99,1,0
46592,64678,8.0,2,21,2,-99.0,-99,-99,-99,0,0
45789,64678,6.0,1,14,1,-99.0,-99,-99,-99,0,0
45821,64678,4.0,0,26,0,-99.0,-99,-99,-99,0,0
45396,64678,-99.0,1,6,0,-99.0,-99,-99,-99,0,0
46774,64679,10.0,1,44,2,-99.0,-99,-99,-99,2,1
47539,64679,10.0,1,30,3,-99.0,-99,-99,-99,0,1
44716,64679,10.0,0,47,1,-99.0,-99,-99,-99,2,0
45789,64679,5.0,0,52,0,-99.0,-99,-99,-99,1,0
43909,64679,10.0,0,40,0,-99.0,-99,-99,-99,0,0
45821,64679,2.0,0,27,0,-99.0,-99,-99,-99,0,0
44091,64679,3.0,0,9,1,-99.0,-99,-99,-99,2,0
46774,64685,-99.0,1,36,4,-99.0,-99,-99,-99,0,3
47539,64685,10.0,1,46,1,-99.0,-99,-99,-99,3,4
45789,64685,9.0,1,34,2,-99.0,-99,-99,-99,1,0
46592,64685,5.0,0,44,1,-99.0,-99,-99,-99,2,0
45821,64685,10.0,0,26,1,-99.0,-99,-99,-99,0,0
44091,64685,6.0,0,30,0,-99.0,-99,-99,-99,1,0
46774,64686,10.0,0,34,2,-99.0,-99,-99,-99,0,0
47539,64686,9.0,1,44,0,-99.0,-99,-99,-99,3,4
46592,64686,10.0,0,38,2,-99.0,-99,-99,-99,0,0
45789,64686,8.0,0,30,0,-99.0,-99,-99,-99,2,0
45821,64686,9.0,2,32,1,-99.0,-99,-99,-99,0,3
44091,64686,3.0,0,21,1,-99.0,-99,-99,-99,1,0
46208,64686,1.0,0,5,0,-99.0,-99,-99,-99,1,0
46774,64690,10.0,0,33,1,-99.0,-99,-99,-99,0,0
44682,64690,9.0,0,58,0,-99.0,-99,-99,-99,0,0
46592,64690,8.0,0,40,0,-99.0,-99,-99,-99,0,0
45789,64690,8.0,0,40,1,-99.0,-99,-99,-99,0,0
45821,64690,5.0,0,32,0,-99.0,-99,-99,-99,0,0
44091,64690,10.0,0,39,2,-99.0,-99,-99,-99,1,0
46774,64691,8.0,0,29,0,-99.0,-99,-99,-99,1,1
47539,64691,8.0,0,44,2,-99.0,-99,-99,-99,3,0
45789,64691,8.0,0,31,2,-99.0,-99,-99,-99,2,0
46592,64691,-99.0,0,37,5,-99.0,-99,-99,-99,0,0
45821,64691,-99.0,0,0,0,-99.0,-99,-99,-99,0,0
46208,64691,-99.0,0,6,0,-99.0,-99,-99,-99,0,0
44091,64691,7.0,0,38,0,-99.0,-99,-99,-99,0,0
46774,64692,10.0,2,44,3,-99.0,-99,-99,-99,2,0
44716,64692,7.0,0,42,1,-99.0,-99,-99,-99,2,1
45789,64692,8.0,0,33,2,-99.0,-99,-99,-99,2,0
46592,64692,10.0,1,38,1,-99.0,-99,-99,-99,1,0
45797,64692,5.0,0,15,0,-99.0,-99,-99,-99,2,0
44091,64692,-99.0,0,33,2,-99.0,-99,-99,-99,0,0
46774,64693,9.0,1,37,0,-99.0,-99,-99,-99,0,0
47539,64693,8.0,1,25,3,-99.0,-99,-99,-99,3,0
44716,64693,6.0,0,31,0,-99.0,-99,-99,-99,5,0
45789,64693,9.0,0,53,0,-99.0,-99,-99,-99,1,0
45797,64693,7.0,0,34,2,-99.0,-99,-99,-99,2,0
44091,64693,3.0,0,28,0,-99.0,-99,-99,-99,0,0
46774,64715,10.0,1,31,1,-99.0,-99,-99,-99,0,0
47539,64715,9.0,0,38,1,-99.0,-99,-99,-99,2,2
44716,64715,10.0,0,40,2,-99.0,-99,-99,-99,0,1
45789,64715,10.0,1,34,2,-99.0,-99,-99,-99,1,0
45821,64715,6.0,1,30,0,-99.0,-99,-99,-99,1,0
46681,64715,5.0,0,23,0,-99.0,-99,-99,-99,2,0
46774,64716,10.0,1,34,1,-99.0,-99,-99,-99,1,0
47539,64716,9.0,0,50,0,-99.0,-99,-99,-99,1,0
44716,64716,10.0,1,40,0,-99.0,-99,-99,-99,1,0
45789,64716,10.0,1,38,2,-99.0,-99,-99,-99,1,1
45821,64716,5.0,0,28,2,-99.0,-99,-99,-99,1,2
46681,64716,6.0,0,25,0,-99.0,-99,-99,-99,0,0
46774,64717,6.0,0,23,3,-99.0,-99,-99,-99,0,0
45789,64717,6.0,0,35,0,-99.0,-99,-99,-99,4,1
44716,64717,6.0,0,26,0,-99.0,-99,-99,-99,0,0
46592,64717,7.0,1,27,2,-99.0,-99,-99,-99,0,0
45821,64717,7.0,0,30,1,-99.0,-99,-99,-99,1,1
46681,64717,7.0,1,12,2,-99.0,-99,-99,-99,0,0
46774,64718,10.0,3,16,1,-99.0,-99,-99,-99,1,0
45797,64718,-99.0,0,54,3,-99.0,-99,-99,-99,3,1
44716,64718,-99.0,1,38,4,-99.0,-99,-99,-99,0,0
46592,64718,10.0,1,26,2,-99.0,-99,-99,-99,2,0
45821,64718,-99.0,0,32,0,-99.0,-99,-99,-99,0,0
46681,64718,5.0,0,31,0,-99.0,-99,-99,-99,0,0
46774,64719,10.0,2,23,0,-99.0,-99,-99,-99,0,1
45789,64719,-99.0,1,22,4,-99.0,-99,-99,-99,1,1
46592,64719,10.0,1,47,2,-99.0,-99,-99,-99,1,0
44716,64719,10.0,0,41,3,-99.0,-99,-99,-99,0,0
46681,64719,8.0,0,38,0,-99.0,-99,-99,-99,1,0
45797,64719,5.0,0,24,0,-99.0,-99,-99,-99,3,0
46774,64720,9.0,3,15,1,-99.0,-99,-99,-99,0,0
46569,64720,-99.0,2,20,3,-99.0,-99,-99,-99,0,1
47539,64720,9.0,0,26,2,-99.0,-99,-99,-99,1,4
45789,64720,8.0,0,25,1,-99.0,-99,-99,-99,0,0
43919,64720,6.0,0,24,1,-99.0,-99,-99,-99,1,0
45797,64720,-99.0,0,27,1,-99.0,-99,-99,-99,2,0
46774,64721,8.0,3,17,0,-99.0,-99,-99,-99,0,0
47539,64721,7.0,0,35,0,-99.0,-99,-99,-99,4,1
46592,64721,6.0,0,29,0,-99.0,-99,-99,-99,0,0
45789,64721,8.0,0,29,1,-99.0,-99,-99,-99,0,2
45797,64721,6.0,1,16,2,-99.0,-99,-99,-99,0,0
46681,64721,8.0,0,30,0,-99.0,-99,-99,-99,0,1
46973,64721,-99.0,0,3,0,-99.0,-99,-99,-99,0,0
46774,64725,9.0,0,33,1,-99.0,39,4,0,1,1
46569,64725,8.0,1,27,1,-99.0,33,3,0,2,1
45821,64725,5.0,0,22,0,-99.0,15,2,0,0,0
46592,64725,10.0,0,51,0,-99.0,37,3,2,2,0
45431,64725,10.0,0,44,1,-99.0,31,2,1,1,0
45789,64725,5.0,0,22,0,-99.0,19,1,1,0,0
46208,64725,2.0,0,6,0,-99.0,6,0,0,0,0
46973,64725,1.0,0,1,0,-99.0,5,0,0,0,0
46774,64726,6.0,1,13,1,-99.0,-99,-99,-99,0,0
46569,64726,6.0,0,29,0,-99.0,-99,-99,-99,1,0
45789,64726,5.0,0,24,1,-99.0,-99,-99,-99,0,0
46592,64726,6.0,0,19,1,-99.0,-99,-99,-99,0,0
45431,64726,-99.0,1,17,4,-99.0,-99,-99,-99,0,0
45821,64726,8.0,3,15,1,-99.0,-99,-99,-99,0,0
46774,64727,10.0,2,29,0,-99.0,40,1,0,0,2
45797,64727,9.0,2,30,1,-99.0,37,2,0,0,0
45789,64727,4.0,0,18,0,-99.0,13,2,0,1,0
45821,64727,9.0,0,35,1,-99.0,33,4,0,1,0
45431,64727,10.0,1,34,2,-99.0,34,2,0,0,0
46681,64727,8.0,1,33,1,-99.0,22,1,0,1,0
46774,66098,10.0,0,56,1,-99.0,30,7,0,2,0
46569,66098,10.0,1,47,1,-99.0,40,6,0,0,1
45789,66098,8.0,0,45,1,-99.0,20,3,0,1,1
46592,66098,7.0,0,33,0,-99.0,28,3,2,0,0
45821,66098,9.0,0,54,1,-99.0,25,4,2,1,0
45797,66098,6.0,0,40,1,-99.0,15,3,1,0,0
46774,66099,10.0,1,19,2,-99.0,49,1,0,1,3
46569,66099,10.0,2,24,1,-99.0,46,2,0,3,0
45789,66099,6.0,1,25,1,-99.0,27,5,0,1,0
46592,66099,10.0,3,25,2,-99.0,45,2,0,0,0
45431,66099,7.0,0,37,0,-99.0,24,6,0,0,0
45821,66099,7.0,0,26,1,-99.0,24,2,0,0,1
46774,66100,-99.0,1,37,5,-99.0,39,1,2,1,1
46569,66100,10.0,0,49,1,-99.0,35,6,0,0,0
45789,66100,9.0,0,42,0,-99.0,29,5,0,0,1
46592,66100,10.0,0,42,2,-99.0,35,5,0,0,1
45821,66100,7.0,0,30,2,-99.0,25,3,0,0,1
44091,66100,3.0,0,31,0,-99.0,3,2,2,0,0
46774,66102,10.0,0,41,3,-99.0,40,3,0,2,2
45963,66102,10.0,0,45,2,-99.0,40,6,0,1,1
45797,66102,5.0,0,45,0,-99.0,15,7,1,1,0
46592,66102,6.0,0,20,1,-99.0,24,1,1,0,0
44091,66102,10.0,2,30,1,-99.0,37,1,0,0,0
45821,66102,9.0,0,40,0,-99.0,24,2,0,2,0
46774,66104,8.0,1,38,0,-99.0,32,2,2,0,1
46569,66104,-99.0,0,45,3,-99.0,29,6,1,0,1
46592,66104,8.0,0,39,0,-99.0,28,3,1,1,0
45789,66104,8.0,0,44,1,-99.0,21,4,0,1,1
45821,66104,8.0,0,44,2,-99.0,24,5,0,1,0
44091,66104,5.0,0,26,1,-99.0,10,1,0,0,0
46774,66105,6.0,1,10,1,-99.0,29,1,0,0,0
45419,66105,6.0,0,19,1,-99.0,27,2,0,2,0
45789,66105,5.0,1,24,1,-99.0,23,2,2,1,0
45963,66105,-99.0,0,21,4,-99.0,42,1,0,0,2
44091,66105,10.0,0,42,1,-99.0,35,5,0,0,0
45797,66105,7.0,2,14,2,-99.0,35,1,0,2,0
46208,66105,2.0,0,10,0,-99.0,8,1,0,1,0
46774,66107,9.0,1,19,2,-99.0,41,1,0,0,2
45419,66107,10.0,0,38,2,-99.0,39,4,0,1,1
45789,66107,8.0,0,41,0,-99.0,28,4,1,0,0
46592,66107,10.0,0,45,1,-99.0,32,5,0,0,1
45821,66107,5.0,0,19,1,-99.0,15,1,0,0,0
45797,66107,-99.0,0,20,3,-99.0,23,0,0,1,0
46774,65616,9.0,1,25,3,-99.0,36,2,0,0,0
44716,65616,10.0,0,54,1,-99.0,36,5,1,4,0
45789,65616,-99.0,1,30,3,-99.0,36,1,0,1,0
46592,65616,10.0,0,31,0,-99.0,45,4,0,1,0
45821,65616,7.0,0,33,1,-99.0,27,6,0,0,0
44091,65616,3.0,0,19,0,-99.0,9,1,1,0,0
46774,65617,10.0,2,38,0,-99.0,38,1,2,0,0
44716,65617,10.0,1,40,3,-99.0,39,4,0,0,0
46592,65617,10.0,0,36,2,-99.0,39,3,0,1,1
45797,65617,10.0,0,50,2,-99.0,32,4,0,3,0
45821,65617,10.0,0,56,2,-99.0,21,4,0,1,0
46774,65619,-99.0,2,29,2,-99.0,35,1,0,0,0
44960,65619,10.0,0,47,1,-99.0,38,5,0,4,0
46592,65619,8.0,0,46,1,-99.0,28,6,0,0,2
45789,65619,10.0,0,57,2,-99.0,29,3,2,2,0
46681,65619,5.0,0,26,0,-99.0,14,1,1,1,0
45797,65619,7.0,0,31,0,-99.0,24,3,0,1,0
46774,65620,10.0,1,28,0,-99.0,39,0,0,0,0
44960,65620,10.0,1,53,2,-99.0,33,4,0,1,0
45963,65620,5.0,0,31,0,-99.0,16,2,1,0,1
45789,65620,7.0,0,38,0,-99.0,25,3,0,0,2
45821,65620,8.0,0,48,1,-99.0,16,3,0,0,2
44091,65620,10.0,0,43,1,-99.0,26,2,0,1,0
46774,65621,7.0,0,36,1,-99.0,-99,-99,-99,1,1
46592,65621,7.0,2,36,0,-99.0,-99,-99,-99,0,1
45821,65621,-99.0,0,28,1,-99.0,-99,-99,-99,0,1
44091,65621,2.0,0,6,0,-99.0,-99,-99,-99,0,0
46774,65623,8.0,0,24,2,-99.0,34,3,0,0,0
46592,65623,-99.0,1,32,1,-99.0,35,2,0,1,1
45789,65623,6.0,0,18,1,-99.0,22,0,0,2,0
44716,65623,10.0,0,37,2,-99.0,39,3,0,1,0
44091,65623,10.0,0,31,4,-99.0,36,1,0,0,0
46681,65623,2.0,0,8,0,-99.0,6,0,0,0,1
46774,65625,10.0,1,55,2,-99.0,40,7,1,0,3
46592,65625,10.0,1,23,2,-99.0,41,0,0,0,0
45789,65625,10.0,1,44,1,-99.0,37,4,0,3,0
44716,65625,10.0,2,35,2,-99.0,38,3,0,0,0
45797,65625,2.0,0,18,0,-99.0,2,1,0,2,0
44091,65625,8.0,0,19,1,-99.0,30,0,0,0,0
46774,65626,9.0,0,44,1,-99.0,30,3,1,0,0
46592,65626,10.0,1,58,2,-99.0,36,8,1,0,1
45789,65626,9.0,0,52,0,-99.0,25,3,1,0,0
44716,65626,9.0,2,62,1,-99.0,26,5,3,1,0
44091,65626,10.0,0,38,2,-99.0,31,0,0,1,0
45821,65626,3.0,0,16,0,-99.0,7,1,0,0,0
46774,65627,9.0,0,30,1,-99.0,32,2,0,0,0
46592,65627,10.0,0,31,5,-99.0,42,2,0,3,0
44716,65627,8.0,0,44,0,-99.0,19,1,1,1,0
45789,65627,-99.0,0,25,0,-99.0,21,0,0,2,0
45821,65627,7.0,0,27,2,-99.0,22,1,0,0,0
44091,65627,7.0,0,28,0,-99.0,22,1,1,0,0
46774,65628,6.0,2,24,1,-99.0,-99,-99,-99,0,0
46592,65628,7.0,2,45,1,-99.0,-99,-99,-99,1,0
44716,65628,8.0,0,29,3,-99.0,-99,-99,-99,3,0
45789,65628,-99.0,0,23,3,-99.0,-99,-99,-99,3,0
44091,65628,8.0,0,21,0,-99.0,-99,-99,-99,0,0
45821,65628,7.0,0,30,2,-99.0,-99,-99,-99,1,0
46774,64758,10.0,0,49,0,-99.0,37,4,1,1,4
47539,64758,7.0,0,45,2,-99.0,23,6,0,2,1
46592,64758,10.0,2,24,3,-99.0,41,1,0,1,0
45789,64758,10.0,0,48,2,-99.0,31,4,0,1,1
45821,64758,8.0,0,27,0,-99.0,30,2,0,0,0
44091,64758,5.0,0,26,0,-99.0,12,2,0,2,0
46774,64759,10.0,1,32,4,-99.0,40,1,0,0,2
46592,64759,9.0,0,43,0,-99.0,34,6,0,0,1
45789,64759,9.0,0,38,0,-99.0,33,5,0,0,0
47539,64759,10.0,0,42,2,-99.0,31,2,1,0,0
45821,64759,4.0,0,26,0,-99.0,8,2,0,0,3
44091,64759,8.0,0,37,2,-99.0,27,2,1,1,0
46774,64760,9.0,0,49,0,-99.0,32,4,1,0,5
46592,64760,10.0,1,33,4,-99.0,40,1,1,1,2
45789,64760,9.0,0,52,1,-99.0,25,3,1,1,1
45821,64760,10.0,0,54,1,-99.0,26,4,0,0,3
45396,64760,4.0,0,24,0,-99.0,11,1,1,1,0
44091,64760,8.0,0,46,1,-99.0,22,3,0,2,0
46774,64761,10.0,0,59,2,-99.0,33,8,0,0,2
46592,64761,10.0,2,42,0,-99.0,40,6,0,0,0
47539,64761,10.0,0,60,2,-99.0,28,6,0,2,2
45789,64761,10.0,0,67,1,-99.0,26,6,2,0,1
44091,64761,7.0,0,36,1,-99.0,19,3,0,1,0
45396,64761,3.0,0,17,0,-99.0,9,2,0,2,0
46774,64762,10.0,0,42,0,-99.0,39,5,0,1,2
46592,64762,-99.0,0,51,1,-99.0,39,10,0,0,0
45789,64762,7.0,0,41,0,-99.0,17,4,0,1,0
45419,64762,8.0,0,58,1,-99.0,22,7,0,1,4
44091,64762,7.0,0,32,0,-99.0,18,0,1,1,0
45800,64762,6.0,0,41,0,-99.0,17,6,0,0,0
46774,64763,8.0,0,57,0,-99.0,20,3,3,0,3
46592,64763,-99.0,0,83,1,-99.0,23,13,1,0,3
47539,64763,10.0,0,48,2,-99.0,30,4,0,1,2
45789,64763,10.0,0,59,2,-99.0,28,4,2,1,0
44091,64763,6.0,0,34,0,-99.0,14,1,1,3,0
45800,64763,2.0,0,16,0,-99.0,5,3,0,0,0
47270,64763,4.0,0,24,1,-99.0,9,1,0,1,0
46774,64764,6.0,0,28,3,-99.0,22,4,0,1,0
47539,64764,6.0,0,35,1,-99.0,17,3,0,1,1
45419,64764,8.0,0,52,0,-99.0,21,5,1,0,0
45789,64764,6.0,0,40,1,-99.0,12,4,0,1,0
44091,64764,-99.0,0,21,5,-99.0,25,0,1,1,0
46774,66336,8.0,1,46,1,-99.0,30,8,0,0,1
46592,66336,5.0,0,46,0,-99.0,15,8,1,1,0
45789,66336,8.0,0,18,2,-99.0,31,0,0,0,0
44716,66336,8.0,0,27,2,-99.0,31,1,1,0,0
45821,66336,-99.0,0,45,3,-99.0,23,5,0,0,0
44091,66336,6.0,0,43,2,-99.0,13,3,1,2,0
46774,66338,10.0,0,44,0,-99.0,33,3,1,0,1
